id,name,date,latitude,longitude,nodes,links,mutualism,parasitism,predation,bc1,bc2,bc3,bc4,bc5,bc6,bc7,bc8,bc9,bc10,bc11,bc12,bc13,bc14,bc15,bc16,bc17,bc18,bc19,pc1,pc2,pc3,pc4,D
4417,kolpelke_2007_159,1994-08-09T00:00:00.0,47.16667,13.833333,4,3,0,3,0,1.3887604475021362,7.826145648956299,32.92377471923828,605.0353393554688,13.930500030517578,-9.84000015258789,23.77050018310547,8.857583045959473,-5.2758331298828125,8.857583045959473,-5.646541595458984,1673.0,203.0,84.0,25.769750595092773,567.0,293.0,567.0,294.0,-0.45873955970746416,-2.9782796687538458,1.5093008089943145,-0.6033310997776512,7.536896785068892
4418,kolpelke_2007_162,1994-08-12T00:00:00.0,47.18333,13.583333,13,10,0,10,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4419,kolpelke_2007_334,1998-08-22T00:00:00.0,47.18333,13.583333,6,5,0,5,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4420,kolpelke_2007_90,1989-08-12T00:00:00.0,47.23333,13.516667,15,19,0,19,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4421,kolpelke_2007_21,1991-08-27T00:00:00.0,47.23333,13.516667,25,32,0,32,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4422,kolpelke_2007_35,1992-07-19T00:00:00.0,47.23333,13.516667,13,13,0,13,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4423,kolpelke_2007_36,1992-08-25T00:00:00.0,47.23333,13.516667,34,42,0,42,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4424,kolpelke_2007_156,1994-08-08T00:00:00.0,47.23333,13.516667,12,12,0,12,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4425,kolpelke_2007_157,1994-08-09T00:00:00.0,47.23333,13.516667,22,30,0,30,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4426,kolpelke_2007_203,1995-09-14T00:00:00.0,47.23333,13.516667,17,16,0,16,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4427,kolpelke_2007_224,1996-08-26T00:00:00.0,47.23333,13.516667,22,22,0,22,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4428,kolpelke_2007_236,1996-08-27T00:00:00.0,47.23333,13.516667,20,18,0,18,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4429,kolpelke_2007_335,1998-08-01T00:00:00.0,47.23333,13.516667,5,4,0,4,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
4430,kolpelke_2007_317,1998-08-22T00:00:00.0,47.23333,13.516667,19,19,0,19,0,1.5101457834243774,7.616583347320557,32.2037239074707,603.9816284179688,14.03225040435791,-9.619000434875488,23.6512508392334,8.970999717712402,-5.153916835784912,8.970999717712402,-5.485666751861572,1645.0,202.0,82.0,26.76685333251953,566.0,286.0,566.0,286.0,-0.42957771331830447,-2.8998990633410884,1.407058589303793,-0.6855720786047996,7.36380563134732
