id,bc1,bc2,bc3,bc4,bc5,bc6,bc7,bc8,bc9,bc10,bc11,bc12,bc13,bc14,bc15,bc16,bc17,bc18,bc19
26,11.18298625946045,8.971528053283691,27.865493774414062,858.3584594726562,27.554630279541016,-4.641203880310059,32.19583511352539,3.117206573486328,19.11396598815918,21.70871925354004,0.6271604895591736,1067.0,103.0,74.0,11.186513900756836,290.0,237.0,248.0,272.0
27,4.457645893096924,11.386792182922363,27.497352600097656,1065.676025390625,24.815250396728516,-16.595251083374023,41.410499572753906,14.56362533569336,-3.509500026702881,17.215042114257812,-9.177291870117188,1155.0,111.0,76.0,10.865693092346191,312.0,244.0,296.0,274.0
28,16.836111068725586,10.63888931274414,36.18669509887695,678.9819946289062,31.100000381469727,1.7000000476837158,29.399999618530273,25.05555534362793,11.922222137451172,25.05555534362793,8.438888549804688,1370.0,160.0,85.0,21.345752716064453,448.0,285.0,448.0,306.0
947,15.070150375366211,14.031011581420898,53.951820373535156,453.9227294921875,29.38442611694336,3.377868890762329,26.00655746459961,9.351093292236328,20.152732849121094,20.39385223388672,9.351093292236328,788.0,167.0,1.0,95.1446304321289,443.0,7.0,12.0,443.0
1262,3.854416608810425,11.482832908630371,29.073776245117188,1013.7210693359375,22.876249313354492,-16.61924934387207,39.49549865722656,5.845333576202393,-8.074291229248047,15.830249786376953,-9.019166946411133,1334.0,128.0,84.0,10.74441909790039,364.0,290.0,349.0,301.0
1261,4.495020866394043,11.9305419921875,29.155059814453125,1051.2886962890625,24.55500030517578,-16.365999221801758,40.920997619628906,15.966416358947754,-7.887166500091553,16.896541595458984,-8.972042083740234,1086.0,120.0,63.0,18.747955322265625,339.0,211.0,334.0,221.0
1219,4.34945821762085,11.410791397094727,28.35542869567871,1047.1693115234375,24.181249618530273,-16.06075096130371,40.242000579833984,15.792499542236328,-7.9170002937316895,16.750207901000977,-9.04699993133545,1097.0,124.0,61.0,19.90115737915039,344.0,208.0,340.0,218.0
1237,5.152395725250244,11.410083770751953,28.910804748535156,1015.0453491210938,24.325000762939453,-15.141500473022461,39.46649932861328,7.019749641418457,-2.263916492462158,17.1475830078125,-7.804916858673096,1327.0,130.0,85.0,11.313186645507812,368.0,287.0,339.0,309.0
1218,4.152510166168213,11.576603889465332,29.155071258544922,1016.0007934570312,23.274250030517578,-16.432750701904297,39.707000732421875,6.119916915893555,-3.3100833892822266,16.14349937438965,-8.78112506866455,1343.0,130.0,85.0,11.08995246887207,369.0,289.0,350.0,306.0
1235,4.528676986694336,11.862937927246094,29.31871223449707,1031.761474609375,24.00550079345703,-16.456499099731445,40.461997985839844,15.78445816040039,-3.0325417518615723,16.669876098632812,-8.678291320800781,1289.0,127.0,78.0,12.741049766540527,361.0,269.0,344.0,288.0
1236,4.495020866394043,11.9305419921875,29.155059814453125,1051.2886962890625,24.55500030517578,-16.365999221801758,40.920997619628906,15.966416358947754,-7.887166500091553,16.896541595458984,-8.972042083740234,1086.0,120.0,63.0,18.747955322265625,339.0,211.0,334.0,221.0
1221,4.4929375648498535,12.173458099365234,29.828317642211914,1037.285888671875,24.34749984741211,-16.464250564575195,40.81175231933594,15.8211669921875,-7.709167003631592,16.729084014892578,-8.786833763122559,1128.0,114.0,67.0,15.606595993041992,338.0,229.0,327.0,236.0
1251,4.154031276702881,11.761354446411133,29.546688079833984,1016.8408813476562,23.712249755859375,-16.09375,39.805999755859375,15.341958999633789,-7.773000240325928,16.212125778198242,-8.799541473388672,1093.0,119.0,61.0,19.11748695373535,338.0,210.0,334.0,217.0
1252,4.469822883605957,11.861604690551758,29.11126708984375,1046.894287109375,24.5310001373291,-16.214750289916992,40.745750427246094,15.932083129882812,-7.848458290100098,16.869083404541016,-8.907208442687988,1068.0,119.0,61.0,19.442279815673828,335.0,205.0,330.0,214.0
1253,4.398364543914795,11.814229011535645,29.129039764404297,1037.0299072265625,23.98200035095215,-16.576250076293945,40.558250427246094,15.732333183288574,-3.2684166431427,16.631000518798828,-8.852916717529297,1235.0,125.0,72.0,14.888022422790527,360.0,248.0,342.0,268.0
1250,4.398364543914795,11.814229011535645,29.129039764404297,1037.0299072265625,23.98200035095215,-16.576250076293945,40.558250427246094,15.732333183288574,-3.2684166431427,16.631000518798828,-8.852916717529297,1235.0,125.0,72.0,14.888022422790527,360.0,248.0,342.0,268.0
1217,4.152510166168213,11.576603889465332,29.155071258544922,1016.0007934570312,23.274250030517578,-16.432750701904297,39.707000732421875,6.119916915893555,-3.3100833892822266,16.14349937438965,-8.78112506866455,1343.0,130.0,85.0,11.08995246887207,369.0,289.0,350.0,306.0
1256,4.528676986694336,11.862937927246094,29.31871223449707,1031.761474609375,24.00550079345703,-16.456499099731445,40.461997985839844,15.78445816040039,-3.0325417518615723,16.669876098632812,-8.678291320800781,1289.0,127.0,78.0,12.741049766540527,361.0,269.0,344.0,288.0
1257,4.835625171661377,11.780791282653809,29.078861236572266,1040.216796875,24.52025032043457,-15.993000030517578,40.51325225830078,16.19062614440918,-7.458458423614502,17.115459442138672,-8.497666358947754,1151.0,121.0,64.0,17.251300811767578,346.0,224.0,326.0,241.0
1220,4.644135475158691,12.138270378112793,29.676471710205078,1041.2347412109375,24.693500518798828,-16.208499908447266,40.902000427246094,16.04574966430664,-7.62766695022583,16.95720863342285,-8.658541679382324,1073.0,114.0,63.0,16.98700714111328,329.0,215.0,322.0,221.0
1233,4.419854164123535,11.871708869934082,29.4789981842041,1023.563232421875,23.83099937438965,-16.440750122070312,40.271751403808594,15.6319580078125,-3.097083330154419,16.495540618896484,-8.647832870483398,1272.0,124.0,78.0,12.481575012207031,357.0,266.0,341.0,283.0
1234,4.495020866394043,11.9305419921875,29.155059814453125,1051.2886962890625,24.55500030517578,-16.365999221801758,40.920997619628906,15.966416358947754,-7.887166500091553,16.896541595458984,-8.972042083740234,1086.0,120.0,63.0,18.747955322265625,339.0,211.0,334.0,221.0
1259,5.318291664123535,10.781083106994629,24.903032302856445,1166.0001220703125,26.288249969482422,-17.003999710083008,43.29225158691406,7.916250228881836,-8.708749771118164,18.917457580566406,-9.8125,1031.0,104.0,61.0,17.72544288635254,298.0,194.0,297.0,212.0
1248,4.058645725250244,11.793083190917969,29.589414596557617,1015.3264770507812,23.30674934387207,-16.548999786376953,39.855751037597656,15.205833435058594,-3.411208391189575,16.059207916259766,-8.877750396728516,1262.0,122.0,77.0,12.737771987915039,356.0,262.0,343.0,278.0
1260,4.152510166168213,11.576603889465332,29.155071258544922,1016.0007934570312,23.274250030517578,-16.432750701904297,39.707000732421875,6.119916915893555,-3.3100833892822266,16.14349937438965,-8.78112506866455,1343.0,130.0,85.0,11.08995246887207,369.0,289.0,350.0,306.0
1225,4.419854164123535,11.871708869934082,29.4789981842041,1023.563232421875,23.83099937438965,-16.440750122070312,40.271751403808594,15.6319580078125,-3.097083330154419,16.495540618896484,-8.647832870483398,1272.0,124.0,78.0,12.481575012207031,357.0,266.0,341.0,283.0
1264,4.469822883605957,11.861604690551758,29.11126708984375,1046.894287109375,24.5310001373291,-16.214750289916992,40.745750427246094,15.932083129882812,-7.848458290100098,16.869083404541016,-8.907208442687988,1068.0,119.0,61.0,19.442279815673828,335.0,205.0,330.0,214.0
1265,3.854416608810425,11.482832908630371,29.073776245117188,1013.7210693359375,22.876249313354492,-16.61924934387207,39.49549865722656,5.845333576202393,-8.074291229248047,15.830249786376953,-9.019166946411133,1334.0,128.0,84.0,10.74441909790039,364.0,290.0,349.0,301.0
1254,4.835625171661377,11.780791282653809,29.078861236572266,1040.216796875,24.52025032043457,-15.993000030517578,40.51325225830078,16.19062614440918,-7.458458423614502,17.115459442138672,-8.497666358947754,1151.0,121.0,64.0,17.251300811767578,346.0,224.0,326.0,241.0
1255,4.338833332061768,12.024582862854004,29.640745162963867,1030.17041015625,23.974750518798828,-16.593000411987305,40.5677490234375,15.621292114257812,-3.240000009536743,16.51449966430664,-8.81137466430664,1210.0,120.0,72.0,14.467735290527344,353.0,245.0,339.0,261.0
1242,4.644135475158691,12.138270378112793,29.676471710205078,1041.2347412109375,24.693500518798828,-16.208499908447266,40.902000427246094,16.04574966430664,-7.62766695022583,16.95720863342285,-8.658541679382324,1073.0,114.0,63.0,16.98700714111328,329.0,215.0,322.0,221.0
1243,4.152510166168213,11.576603889465332,29.155071258544922,1016.0007934570312,23.274250030517578,-16.432750701904297,39.707000732421875,6.119916915893555,-3.3100833892822266,16.14349937438965,-8.78112506866455,1343.0,130.0,85.0,11.08995246887207,369.0,289.0,350.0,306.0
1231,4.835625171661377,11.780791282653809,29.078861236572266,1040.216796875,24.52025032043457,-15.993000030517578,40.51325225830078,16.19062614440918,-7.458458423614502,17.115459442138672,-8.497666358947754,1151.0,121.0,64.0,17.251300811767578,346.0,224.0,326.0,241.0
1232,4.152510166168213,11.576603889465332,29.155071258544922,1016.0007934570312,23.274250030517578,-16.432750701904297,39.707000732421875,6.119916915893555,-3.3100833892822266,16.14349937438965,-8.78112506866455,1343.0,130.0,85.0,11.08995246887207,369.0,289.0,350.0,306.0
1246,4.469822883605957,11.861604690551758,29.11126708984375,1046.894287109375,24.5310001373291,-16.214750289916992,40.745750427246094,15.932083129882812,-7.848458290100098,16.869083404541016,-8.907208442687988,1068.0,119.0,61.0,19.442279815673828,335.0,205.0,330.0,214.0
1247,4.469822883605957,11.861604690551758,29.11126708984375,1046.894287109375,24.5310001373291,-16.214750289916992,40.745750427246094,15.932083129882812,-7.848458290100098,16.869083404541016,-8.907208442687988,1068.0,119.0,61.0,19.442279815673828,335.0,205.0,330.0,214.0
1227,5.152395725250244,11.410083770751953,28.910804748535156,1015.0453491210938,24.325000762939453,-15.141500473022461,39.46649932861328,7.019749641418457,-2.263916492462158,17.1475830078125,-7.804916858673096,1327.0,130.0,85.0,11.313186645507812,368.0,287.0,339.0,309.0
1249,4.338833332061768,12.024582862854004,29.640745162963867,1030.17041015625,23.974750518798828,-16.593000411987305,40.5677490234375,15.621292114257812,-3.240000009536743,16.51449966430664,-8.81137466430664,1210.0,120.0,72.0,14.467735290527344,353.0,245.0,339.0,261.0
1263,3.854416608810425,11.482832908630371,29.073776245117188,1013.7210693359375,22.876249313354492,-16.61924934387207,39.49549865722656,5.845333576202393,-8.074291229248047,15.830249786376953,-9.019166946411133,1334.0,128.0,84.0,10.74441909790039,364.0,290.0,349.0,301.0
1238,4.338833332061768,12.024582862854004,29.640745162963867,1030.17041015625,23.974750518798828,-16.593000411987305,40.5677490234375,15.621292114257812,-3.240000009536743,16.51449966430664,-8.81137466430664,1210.0,120.0,72.0,14.467735290527344,353.0,245.0,339.0,261.0
1239,4.419854164123535,11.871708869934082,29.4789981842041,1023.563232421875,23.83099937438965,-16.440750122070312,40.271751403808594,15.6319580078125,-3.097083330154419,16.495540618896484,-8.647832870483398,1272.0,124.0,78.0,12.481575012207031,357.0,266.0,341.0,283.0
1230,3.854416608810425,11.482832908630371,29.073776245117188,1013.7210693359375,22.876249313354492,-16.61924934387207,39.49549865722656,5.845333576202393,-8.074291229248047,15.830249786376953,-9.019166946411133,1334.0,128.0,84.0,10.74441909790039,364.0,290.0,349.0,301.0
1245,4.055666923522949,11.447125434875488,29.100147247314453,1010.5252685546875,23.41349983215332,-15.923500061035156,39.336997985839844,15.171958923339844,-7.797500133514404,16.04029083251953,-8.816333770751953,1107.0,121.0,60.0,19.551170349121094,342.0,211.0,339.0,216.0
1222,3.854416608810425,11.482832908630371,29.073776245117188,1013.7210693359375,22.876249313354492,-16.61924934387207,39.49549865722656,5.845333576202393,-8.074291229248047,15.830249786376953,-9.019166946411133,1334.0,128.0,84.0,10.74441909790039,364.0,290.0,349.0,301.0
1229,4.419854164123535,11.871708869934082,29.4789981842041,1023.563232421875,23.83099937438965,-16.440750122070312,40.271751403808594,15.6319580078125,-3.097083330154419,16.495540618896484,-8.647832870483398,1272.0,124.0,78.0,12.481575012207031,357.0,266.0,341.0,283.0
1244,4.469822883605957,11.861604690551758,29.11126708984375,1046.894287109375,24.5310001373291,-16.214750289916992,40.745750427246094,15.932083129882812,-7.848458290100098,16.869083404541016,-8.907208442687988,1068.0,119.0,61.0,19.442279815673828,335.0,205.0,330.0,214.0
1224,4.683239459991455,12.119853973388672,29.46127700805664,1050.8062744140625,24.73525047302246,-16.402999877929688,41.13825225830078,16.156084060668945,-7.670499801635742,17.102333068847656,-8.776583671569824,1090.0,113.0,62.0,18.426193237304688,338.0,211.0,326.0,221.0
1228,4.055666923522949,11.447125434875488,29.100147247314453,1010.5252685546875,23.41349983215332,-15.923500061035156,39.336997985839844,15.171958923339844,-7.797500133514404,16.04029083251953,-8.816333770751953,1107.0,121.0,60.0,19.551170349121094,342.0,211.0,339.0,216.0
1258,4.398364543914795,11.814229011535645,29.129039764404297,1037.0299072265625,23.98200035095215,-16.576250076293945,40.558250427246094,15.732333183288574,-3.2684166431427,16.631000518798828,-8.852916717529297,1235.0,125.0,72.0,14.888022422790527,360.0,248.0,342.0,268.0
1226,4.419854164123535,11.871708869934082,29.4789981842041,1023.563232421875,23.83099937438965,-16.440750122070312,40.271751403808594,15.6319580078125,-3.097083330154419,16.495540618896484,-8.647832870483398,1272.0,124.0,78.0,12.481575012207031,357.0,266.0,341.0,283.0
1240,4.4929375648498535,12.173458099365234,29.828317642211914,1037.285888671875,24.34749984741211,-16.464250564575195,40.81175231933594,15.8211669921875,-7.709167003631592,16.729084014892578,-8.786833763122559,1128.0,114.0,67.0,15.606595993041992,338.0,229.0,327.0,236.0
1223,5.202291488647461,10.850250244140625,24.991073608398438,1165.6768798828125,26.18199920654297,-17.234500885009766,43.416500091552734,13.732583045959473,-8.810708045959473,18.75149917602539,-9.965083122253418,1039.0,101.0,63.0,16.165096282958984,300.0,201.0,292.0,217.0
1216,4.154031276702881,11.761354446411133,29.546688079833984,1016.8408813476562,23.712249755859375,-16.09375,39.805999755859375,15.341958999633789,-7.773000240325928,16.212125778198242,-8.799541473388672,1093.0,119.0,61.0,19.11748695373535,338.0,210.0,334.0,217.0
1241,4.495020866394043,11.9305419921875,29.155059814453125,1051.2886962890625,24.55500030517578,-16.365999221801758,40.920997619628906,15.966416358947754,-7.887166500091553,16.896541595458984,-8.972042083740234,1086.0,120.0,63.0,18.747955322265625,339.0,211.0,334.0,221.0
80,21.223390579223633,11.467244148254395,46.73707962036133,512.1743774414062,32.78812026977539,8.252474784851074,24.53564453125,27.083003997802734,18.81353187561035,27.083003997802734,14.65478515625,1396.0,221.0,61.0,48.31899642944336,591.0,199.0,591.0,256.0
81,-14.0782470703125,6.983550071716309,14.790367126464844,1509.010009765625,11.11298656463623,-36.10389709472656,47.21688461303711,3.683549642562866,-31.212337493896484,5.071861267089844,-31.212337493896484,198.0,38.0,4.0,64.396728515625,96.0,16.0,85.0,16.0
82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83,16.984050750732422,9.629310607910156,52.44500732421875,313.6180419921875,25.806896209716797,7.446120738983154,18.360774993896484,13.743965148925781,20.37004280090332,21.159984588623047,13.444684028625488,309.0,63.0,1.0,90.07469940185547,177.0,6.0,11.0,161.0
84,9.294370651245117,6.056826114654541,28.71837043762207,563.2103881835938,21.059574127197266,-0.03085106424987316,21.090425491333008,10.219149589538574,4.885106563568115,16.20833396911621,2.596099376678467,780.0,80.0,43.0,19.499967575073242,231.0,145.0,216.0,178.0
85,13.922392845153809,11.576891899108887,60.77010726928711,262.3496398925781,23.368711471557617,4.318404674530029,19.05030632019043,10.530367851257324,16.50766944885254,16.941513061523438,10.530367851257324,520.0,104.0,2.0,89.88314819335938,275.0,9.0,13.0,275.0
86,25.056819915771484,12.139485359191895,60.98927307128906,317.6152038574219,33.560546875,13.65625,19.904296875,28.467838287353516,23.608592987060547,28.5146484375,21.177993774414062,869.0,234.0,1.0,126.90165710449219,669.0,4.0,501.0,33.0
87,25.376407623291016,9.051515579223633,58.29268264770508,226.2816925048828,33.18354797363281,17.65584373474121,15.527704238891602,27.061256408691406,24.243940353393555,27.700576782226562,22.2004337310791,1580.0,337.0,21.0,90.67430877685547,913.0,65.0,557.0,110.0
88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,24.421554565429688,6.471111297607422,40.27662658691406,346.55322265625,31.373332977294922,15.306666374206543,16.066665649414062,28.044666290283203,20.78177833557129,28.044666290283203,19.648666381835938,2377.0,620.0,12.0,110.39215850830078,1569.0,48.0,1569.0,52.0
930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,10.00214672088623,10.205821990966797,30.016353607177734,870.9967041015625,27.089956283569336,-6.910916805267334,34.00087356567383,1.9371907711029053,17.915939331054688,20.609607696533203,-0.7654294371604919,1218.0,120.0,80.0,10.963037490844727,338.0,267.0,274.0,311.0
94,16.984050750732422,9.629310607910156,52.44500732421875,313.6180419921875,25.806896209716797,7.446120738983154,18.360774993896484,13.743965148925781,20.37004280090332,21.159984588623047,13.444684028625488,309.0,63.0,1.0,90.07469940185547,177.0,6.0,11.0,161.0
95,12.236249923706055,9.480833053588867,30.072425842285156,814.8048095703125,28.350000381469727,-3.176666736602783,31.52666664123535,22.126667022705078,14.554444313049316,22.156110763549805,2.4616665840148926,1119.0,117.0,80.0,11.66779899597168,299.0,262.0,294.0,268.0
96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101,27.527849197387695,6.920214653015137,66.61904907226562,106.7223892211914,33.02128982543945,22.633548736572266,10.387741088867188,26.463655471801758,27.982580184936523,29.13688087463379,26.463655471801758,3138.0,690.0,10.0,92.15347290039062,1775.0,69.0,508.0,1775.0
102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1280,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2462,14.082697868347168,7.626770496368408,26.471731185913086,786.6400756835938,28.552000045776367,-0.2590000033378601,28.81100082397461,23.378583908081055,6.756458282470703,23.77225112915039,4.467916488647461,1854.0,313.0,54.0,57.41901397705078,800.0,179.0,728.0,194.0
1575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1580,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2463,3.8311874866485596,12.001832962036133,27.803743362426758,1125.80419921875,24.760000228881836,-18.40625,43.16625213623047,16.083415985107422,-9.179041862487793,17.088125228881836,-10.639583587646484,841.0,107.0,30.0,36.40154266357422,294.0,116.0,292.0,118.0
2464,3.8311874866485596,12.001832962036133,27.803743362426758,1125.80419921875,24.760000228881836,-18.40625,43.16625213623047,16.083415985107422,-9.179041862487793,17.088125228881836,-10.639583587646484,841.0,107.0,30.0,36.40154266357422,294.0,116.0,292.0,118.0
4230,16.85537338256836,9.92066478729248,38.50844955444336,585.320556640625,31.333955764770508,5.571650981903076,25.762304306030273,14.388110160827637,24.23899269104004,24.382347106933594,10.364277839660645,428.0,56.0,4.0,49.77937698364258,159.0,26.0,48.0,145.0
4231,15.792354583740234,7.6336669921875,33.001529693603516,570.3257446289062,29.078500747680664,5.947249889373779,23.131250381469727,13.503083229064941,23.058792114257812,23.22075080871582,9.614542007446289,431.0,63.0,7.0,47.67184066772461,172.0,36.0,60.0,146.0
4232,15.271749496459961,8.301250457763672,35.280181884765625,567.5447387695312,28.585500717163086,5.056000232696533,23.52950096130371,10.248083114624023,22.41262435913086,22.581167221069336,9.026374816894531,622.0,83.0,7.0,52.792633056640625,234.0,36.0,64.0,229.0
4233,13.104416847229004,9.637083053588867,32.86723327636719,727.4757690429688,29.20075035095215,-0.12050000578165054,29.321250915527344,13.850666999816895,5.581624984741211,22.166833877563477,4.285541534423828,804.0,102.0,49.0,21.938173294067383,262.0,168.0,182.0,171.0
4234,11.26270866394043,10.41016674041748,36.61748123168945,649.4255981445312,27.287250518798828,-1.1422500610351562,28.429500579833984,11.79395866394043,19.585874557495117,19.585874557495117,3.6918749809265137,922.0,121.0,37.0,27.22067642211914,306.0,160.0,160.0,222.0
4235,8.318270683288574,9.412833213806152,33.89630126953125,688.7091674804688,23.552499771118164,-4.2170000076293945,27.769500732421875,8.816791534423828,1.0320415496826172,16.843334197998047,-0.15691669285297394,1434.0,169.0,88.0,21.19175910949707,463.0,296.0,310.0,323.0
4236,8.464458465576172,8.240082740783691,30.517698287963867,697.538818359375,23.0364990234375,-3.9644999504089355,27.000999450683594,13.704166412353516,0.12583331763744354,17.212833404541016,0.12583331763744354,586.0,67.0,24.0,33.47824478149414,196.0,83.0,193.0,83.0
4237,8.767010688781738,8.966187477111816,32.35139083862305,697.3860473632812,23.552249908447266,-4.162749767303467,27.71500015258789,13.959667205810547,0.3601667582988739,17.480499267578125,0.3601667582988739,678.0,77.0,26.0,34.27695846557617,227.0,95.0,220.0,95.0
4238,10.26982307434082,8.110604286193848,30.042890548706055,705.5256958007812,24.854000091552734,-2.1427500247955322,26.996749877929688,15.57320785522461,1.8348333835601807,19.099750518798828,1.8348333835601807,695.0,81.0,30.0,29.659587860107422,227.0,109.0,218.0,109.0
4239,10.26982307434082,8.110604286193848,30.042890548706055,705.5256958007812,24.854000091552734,-2.1427500247955322,26.996749877929688,15.57320785522461,1.8348333835601807,19.099750518798828,1.8348333835601807,695.0,81.0,30.0,29.659587860107422,227.0,109.0,218.0,109.0
4240,7.195052146911621,8.355104446411133,31.746728897094727,672.5370483398438,21.343250274658203,-4.97475004196167,26.31800079345703,15.647749900817871,-0.7830833196640015,15.647749900817871,-0.7830833196640015,485.0,59.0,17.0,40.64350128173828,172.0,60.0,172.0,60.0
4241,7.195052146911621,8.355104446411133,31.746728897094727,672.5370483398438,21.343250274658203,-4.97475004196167,26.31800079345703,15.647749900817871,-0.7830833196640015,15.647749900817871,-0.7830833196640015,485.0,59.0,17.0,40.64350128173828,172.0,60.0,172.0,60.0
4242,-0.2420833706855774,6.065374851226807,27.448551177978516,588.011474609375,12.184749603271484,-9.912500381469727,22.09724998474121,-5.090916633605957,7.371500015258789,7.371500015258789,-6.685041427612305,1192.0,118.0,79.0,12.537652015686035,339.0,246.0,246.0,319.0
4243,-0.2420833706855774,6.065374851226807,27.448551177978516,588.011474609375,12.184749603271484,-9.912500381469727,22.09724998474121,-5.090916633605957,7.371500015258789,7.371500015258789,-6.685041427612305,1192.0,118.0,79.0,12.537652015686035,339.0,246.0,246.0,319.0
4244,-1.8707083463668823,5.987791538238525,28.04619026184082,567.5186157226562,9.928500175476074,-11.421250343322754,21.349750518798828,-4.571166515350342,5.481416702270508,5.481416702270508,-8.080499649047852,722.0,67.0,52.0,7.694615364074707,193.0,165.0,165.0,183.0
